ano,sigla_uf,id_municipio,tema,recusa,sem_gestor,caracterizacao_orgao_gestor,sexo,idade,cor_raca,cor_raca_autodeclarado,escolaridade,escolaridade_formacao
2019,RO,1100023,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,39,Branca,1,Especialização,Não se aplica
2019,RO,1100130,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,34,Parda,0,Ensino médio incompleto,Não se aplica
2019,RO,1100452,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,45,Amarela,1,Ensino superior completo,Não se aplica
2019,RO,1100601,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,42,Parda,0,Ensino superior completo,Não se aplica
2019,RO,1101005,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,25,Amarela,1,Especialização,Não se aplica
2019,AC,1200401,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,40,Branca,1,Especialização,Não se aplica
2019,AC,1200401,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,45,Preta,1,Especialização,Não se aplica
2019,AM,1300409,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,39,Parda,1,Especialização,Não se aplica
2019,AM,1300607,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,36,Branca,1,Ensino superior incompleto,Não se aplica
2019,AM,1300805,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,49,Parda,1,Ensino superior completo,Não se aplica
2019,AM,1300805,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,49,Parda,1,Ensino superior completo,Não se aplica
2019,AM,1300904,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,49,Branca,0,Ensino médio completo,Não se aplica
2019,AM,1301159,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,55,Parda,1,Ensino superior completo,Não se aplica
2019,AM,1301209,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,51,Parda,0,Ensino médio completo,Não se aplica
2019,AM,1301209,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,50,Parda,1,Ensino médio completo,Não se aplica
2019,AM,1301407,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,57,Parda,1,Ensino superior completo,Não se aplica
2019,AM,1301803,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,35,Parda,0,Ensino fundamental completo,Não se aplica
2019,AM,1301951,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,50,Parda,1,Ensino superior completo,Não se aplica
2019,AM,1302603,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,53,Parda,0,Ensino superior incompleto,Não se aplica
2019,AM,1302603,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,46,Parda,1,Especialização,Não se aplica
2019,AM,1303536,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,49,Branca,0,Ensino superior completo,Não se aplica
2019,AM,1303536,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,52,Branca,0,Mestrado,Não se aplica
2019,AM,1303569,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,,Parda,0,Ensino superior completo,Não se aplica
2019,AM,1303569,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,48,Branca,0,Ensino superior completo,Não se aplica
2019,AM,1304062,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,36,Parda,0,Ensino superior completo,Não se aplica
2019,AM,1304203,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,51,Parda,0,Ensino superior completo,Não se aplica
2019,RR,1400100,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,53,Branca,1,Ensino superior completo,Não se aplica
2019,RR,1400100,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,48,Parda,1,Ensino superior completo,Não se aplica
2019,RR,1400159,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,40,Parda,1,Ensino superior completo,Não se aplica
2019,RR,1400175,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,49,Parda,1,Ensino superior completo,Não se aplica
2019,PA,1500503,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,43,Parda,1,Ensino superior completo,Não se aplica
2019,PA,1500800,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,45,Branca,0,Especialização,Não se aplica
2019,PA,1501303,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,70,Parda,1,Especialização,Não se aplica
2019,PA,1501402,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,55,Parda,1,Ensino superior completo,Não se aplica
2019,PA,1501501,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,38,Branca,0,Ensino superior completo,Não se aplica
2019,PA,1504422,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,41,Parda,0,Ensino superior completo,Não se aplica
2019,PA,1504422,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,42,Branca,1,Ensino superior incompleto,Não se aplica
2019,PA,1504604,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,27,Parda,1,Ensino superior completo,Não se aplica
2019,PA,1504703,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,42,Parda,0,Ensino superior completo,Não se aplica
2019,PA,1505304,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,54,Parda,1,Ensino médio completo,Não se aplica
2019,PA,1508100,seguranca_publica,0,0,Secretaria municipal exclusiva,Feminino,48,Parda,1,Especialização,Não se aplica
2019,PA,1508209,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,31,Branca,0,Ensino médio completo,Não se aplica
2019,AP,1600303,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,49,Branca,0,Mestrado,Não se aplica
2019,MA,2103307,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,35,Branca,0,Especialização,Não se aplica
2019,MA,2103604,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,36,Parda,1,Ensino superior completo,Não se aplica
2019,MA,2103604,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,56,Branca,1,Ensino superior completo,Não se aplica
2019,MA,2108454,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,24,Parda,0,Ensino superior incompleto,Não se aplica
2019,MA,2111078,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,36,Parda,0,Ensino médio completo,Não se aplica
2019,MA,2112209,direitos_humanos,0,0, Secretaria municipal exclusiva,Masculino,36,Branca,0,Ensino superior completo,Não se aplica
2019,MA,2112209,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,44,Parda,1,Ensino superior completo,Não se aplica
2019,PI,2203453,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,42,Parda,0,Especialização,Não se aplica
2019,CE,2303808,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,30,Branca,0,Ensino superior completo,Não se aplica
2019,CE,2304103,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,55,Parda,0,Ensino superior incompleto,Não se aplica
2019,CE,2305407,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,35,Branca,0,Ensino superior completo,Não se aplica
2019,CE,2305506,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,43,Parda,1,Especialização,Não se aplica
2019,CE,2310308,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,56,Branca,0,Ensino superior completo,Não se aplica
2019,CE,2313302,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,60,Parda,1,Ensino superior completo,Não se aplica
2019,RN,2405603,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,40,Branca,1,Especialização,Não se aplica
2019,PB,2500700,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,61,Parda,1,Especialização,Não se aplica
2019,PB,2500775,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,69,Branca,1,Ensino fundamental completo,Não se aplica
2019,PB,2502052,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,35,Branca,1,Ensino superior completo,Não se aplica
2019,PB,2503308,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,26,Branca,1,Especialização,Não se aplica
2019,PB,2503704,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,56,Branca,0,Ensino superior completo,Não se aplica
2019,PB,2504108,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,41,Branca,0,Ensino médio completo,Não se aplica
2019,PB,2509156,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,30,Branca,1,Ensino superior completo,Não se aplica
2019,PB,2509602,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,34,Branca,1,Ensino superior completo,Não se aplica
2019,PB,2510006,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,50,Parda,0,Ensino médio completo,Não se aplica
2019,PB,2512077,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,51,Parda,0,Ensino superior completo,Não se aplica
2019,PB,2513208,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,45,Branca,0,Ensino médio completo,Não se aplica
2019,PB,2513653,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,35,Parda,1,Ensino médio completo,Não se aplica
2019,PB,2513984,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,40,Parda,0,Ensino superior completo,Não se aplica
2019,PB,2514206,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,57,Branca,1,Ensino médio completo,Não se aplica
2019,PB,2514503,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,50,Parda,0,Ensino médio completo,Não se aplica
2019,PB,2516201,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,37,Branca,0,Ensino superior completo,Não se aplica
2019,PB,2516805,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,57,Parda,1,Especialização,Não se aplica
2019,PE,2606309,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,47,Parda,0,Especialização,Não se aplica
2019,PE,2611002,seguranca_publica,0,0,Secretaria municipal exclusiva,Feminino,34,Parda,1,Especialização,Não se aplica
2019,PE,2611101,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,59,Parda,1,Ensino superior completo,Não se aplica
2019,PE,2614808,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,63,Parda,1,Ensino superior completo,Não se aplica
2019,BA,2903201,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,50,Parda,0,Especialização,Não se aplica
2019,BA,2906006,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,57,Branca,1,Ensino superior completo,Não se aplica
2019,BA,2906105,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,43,Parda,0,Ensino superior completo,Não se aplica
2019,BA,2909307,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,35,Branca,1,Ensino superior incompleto,Não se aplica
2019,BA,2909901,direitos_humanos,0,0, Secretaria municipal exclusiva,Masculino,30,Parda,1,Ensino superior incompleto,Não se aplica
2019,BA,2919553,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,49,Parda,1,Ensino superior completo,Não se aplica
2019,BA,2924603,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,66,Branca,0,Ensino médio completo,Não se aplica
2019,MG,3152808,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,50,Branca,0,Especialização,Não se aplica
2019,MG,3170206,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,58,Branca,1,Especialização,Não se aplica
2019,ES,3200201,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,61,Parda,1,Especialização,Não se aplica
2019,ES,3200300,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,42,Parda,1,Especialização,Não se aplica
2019,ES,3200409,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,54,Branca,1,Mestrado,Não se aplica
2019,ES,3200805,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,35,Parda,1,Especialização,Não se aplica
2019,ES,3201209,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,57,Preta,1,Especialização,Não se aplica
2019,ES,3201209,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,52,Parda,1,Especialização,Não se aplica
2019,ES,3201308,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,40,Parda,0,Especialização,Não se aplica
2019,ES,3201506,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,30,Branca,1,Ensino superior completo,Não se aplica
2019,ES,3201605,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,65,Parda,1,Ensino médio incompleto,Não se aplica
2019,ES,3202306,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,50,Branca,1,Ensino superior completo,Não se aplica
2019,ES,3202405,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,42,Branca,1,Especialização,Não se aplica
2019,ES,3202801,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,57,Branca,0,Especialização,Não se aplica
2019,ES,3202801,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,67,Parda,1,Ensino superior completo,Não se aplica
2019,ES,3203007,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,27,Branca,1,Ensino superior completo,Não se aplica
2019,ES,3203056,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,41,Preta,1,Especialização,Não se aplica
2019,ES,3203205,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,64,Parda,1,Especialização,Não se aplica
2019,ES,3203320,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,49,Branca,0,Ensino superior incompleto,Não se aplica
2019,ES,3203346,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,46,Branca,1,Ensino superior incompleto,Não se aplica
2019,ES,3204302,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,42,Branca,1,Especialização,Não se aplica
2019,ES,3204559,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,43,Branca,0,Ensino superior completo,Não se aplica
2019,ES,3204906,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,46,Branca,0,Ensino médio completo,Não se aplica
2019,ES,3205002,direitos_humanos,0,0, Secretaria municipal exclusiva,Feminino,58,Branca,1,Ensino superior completo,Não se aplica
2019,ES,3205002,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,56,Preta,0,Especialização,Não se aplica
2019,ES,3205010,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,40,Preta,1,Especialização,Não se aplica
2019,ES,3205101,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,49,Branca,1,Especialização,Não se aplica
2019,ES,3205200,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,55,Branca,0,Especialização,Não se aplica
2019,ES,3205309,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,39,Branca,1,Mestrado,Não se aplica
2019,ES,3205309,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,55,Parda,1,Especialização,Não se aplica
2019,RJ,3300100,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,54,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3300159,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,69,Branca,1,Ensino médio completo,Não se aplica
2019,RJ,3300159,seguranca_publica,0,0,Secretaria municipal exclusiva,Feminino,35,Branca,1,Ensino médio completo,Não se aplica
2019,RJ,3300209,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,54,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3300233,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,49,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3300258,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,33,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3300258,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,58,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3300407,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,54,Branca,0,Especialização,Não se aplica
2019,RJ,3300407,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,39,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3300456,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,43,Branca,1,Ensino superior incompleto,Não se aplica
2019,RJ,3300506,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,44,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3300506,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,36,Parda,1,Ensino médio completo,Não se aplica
2019,RJ,3300605,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,31,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3300803,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,55,Preta,1,Ensino superior incompleto,Não se aplica
2019,RJ,3300803,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,48,Parda,0,Ensino superior completo,Não se aplica
2019,RJ,3300902,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,40,Branca,1,Ensino médio completo,Não se aplica
2019,RJ,3300936,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,53,Parda,0,Ensino médio completo,Não se aplica
2019,RJ,3301009,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,39,Preta,1,Ensino superior completo,Não se aplica
2019,RJ,3301306,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,50,Parda,0,Ensino superior incompleto,Não se aplica
2019,RJ,3301405,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,46,Branca,1,Ensino superior incompleto,Não se aplica
2019,RJ,3301405,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,38,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3301504,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,35,Branca,1,Especialização,Não se aplica
2019,RJ,3301702,direitos_humanos,0,0, Secretaria municipal exclusiva,Masculino,53,Parda,0,Ensino superior incompleto,Não se aplica
2019,RJ,3301702,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,56,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3301801,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,46,Parda,1,Ensino superior completo,Não se aplica
2019,RJ,3301850,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,74,Branca,1,Ensino superior incompleto,Não se aplica
2019,RJ,3301850,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,36,Branca,1,Ensino superior incompleto,Não se aplica
2019,RJ,3301876,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,43,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3301876,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,31,Parda,1,Ensino superior completo,Não se aplica
2019,RJ,3301900,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,46,Parda,1,Especialização,Não se aplica
2019,RJ,3302007,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,36,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3302106,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,30,Branca,0,Ensino médio completo,Não se aplica
2019,RJ,3302205,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,30,Branca,0,Especialização,Não se aplica
2019,RJ,3302205,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,60,Parda,0,Ensino médio completo,Não se aplica
2019,RJ,3302254,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,55,Branca,1,Ensino superior incompleto,Não se aplica
2019,RJ,3302270,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,45,Branca,0,Ensino médio completo,Não se aplica
2019,RJ,3302270,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,45,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3302403,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,41,Parda,1,Especialização,Não se aplica
2019,RJ,3302403,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,60,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3302452,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,33,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3302502,direitos_humanos,0,0, Secretaria municipal exclusiva,Feminino,51,Parda,1,Ensino superior completo,Não se aplica
2019,RJ,3302502,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,53,Branca,0,Ensino superior incompleto,Não se aplica
2019,RJ,3302601,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,52,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3302601,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,39,Parda,1,Especialização,Não se aplica
2019,RJ,3302700,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,54,Preta,0,Ensino médio completo,Não se aplica
2019,RJ,3302700,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,57,Preta,0,Ensino superior completo,Não se aplica
2019,RJ,3302858,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,54,Branca,0,Especialização,Não se aplica
2019,RJ,3302908,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,36,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3302908,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,57,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3303005,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,51,Parda,1,Ensino médio completo,Não se aplica
2019,RJ,3303203,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,57,Branca,0,Ensino superior incompleto,Não se aplica
2019,RJ,3303203,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,53,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3303302,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,45,Preta,1,Especialização,Não se aplica
2019,RJ,3303302,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,51,Branca,1,Especialização,Não se aplica
2019,RJ,3303401,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,36,Branca,1,Mestrado,Não se aplica
2019,RJ,3303500,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,65,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3303708,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,69,Branca,1,Ensino médio completo,Não se aplica
2019,RJ,3303708,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,47,Branca,1,Especialização,Não se aplica
2019,RJ,3303807,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,55,Parda,0,Ensino superior completo,Não se aplica
2019,RJ,3303807,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,53,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3303856,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,58,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3303856,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,51,Parda,1,Ensino superior incompleto,Não se aplica
2019,RJ,3303906,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Feminino,39,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3303955,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,50,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3304003,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,43,Branca,1,Especialização,Não se aplica
2019,RJ,3304110,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,57,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3304110,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,39,Branca,1,Ensino superior incompleto,Não se aplica
2019,RJ,3304128,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,42,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3304128,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,55,Preta,1,Ensino superior incompleto,Não se aplica
2019,RJ,3304144,direitos_humanos,0,0, Secretaria municipal exclusiva,Masculino,59,Branca,0,Ensino médio completo,Não se aplica
2019,RJ,3304144,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,29,Branca,0,Ensino superior completo,Não se aplica
2019,RJ,3304151,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,46,Preta,1,Ensino médio completo,Não se aplica
2019,RJ,3304201,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,34,Branca,1,Ensino superior completo,Não se aplica
2019,RJ,3304300,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,39,Parda,1,Ensino superior completo,Não se aplica
2019,RJ,3304300,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,52,Parda,1,Ensino superior incompleto,Não se aplica
2019,RJ,3304409,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Masculino,49,Parda,1,Mestrado,Não se aplica
2019,RJ,3304508,seguranca_publica,0,0,Secretaria municipal exclusiva,Masculino,,Branca,0,Ensino médio incompleto,Não se aplica
